CATCHMENT,YEAR.1,WEEK,WEEKLY RATE
Georgia,2023,49,3.3
New Mexico,2023,49,4.8
New York - Albany,2023,49,2
Tennessee,2023,49,4.1
Colorado,2023,49,3.3
Utah,2023,49,3
Maryland,2023,49,2.6
Minnesota,2023,49,2.2
Michigan,2023,49,1.5
New York - Rochester,2023,49,5.2
North Carolina,2023,49,6.9
Ohio,2023,49,1.1
Oregon,2023,49,0.7
Connecticut,2023,50,5.7
California,2023,50,2.9
Georgia,2023,50,7.5
New Mexico,2023,50,6.7
New York - Albany,2023,50,2.1
Tennessee,2023,50,3.6
Colorado,2023,50,4
Utah,2023,50,4
Maryland,2023,50,4.3
Minnesota,2023,50,2.3
Michigan,2023,50,1.5
New York - Rochester,2023,50,6.8
North Carolina,2023,50,8.8
Ohio,2023,50,2
Oregon,2023,50,1.1
Connecticut,2023,51,5.2
California,2023,51,4.5
Georgia,2023,51,12.8
New Mexico,2023,51,9.6
New York - Albany,2023,51,3
Tennessee,2023,51,5.5
Colorado,2023,51,6
Utah,2023,51,6
Maryland,2023,51,7.3
Minnesota,2023,51,4.3
Michigan,2023,51,2.7
New York - Rochester,2023,51,12.7
North Carolina,2023,51,14.5
Ohio,2023,51,4
Oregon,2023,51,1.5
Connecticut,2023,52,10.5
California,2023,52,5.2
Georgia,2023,52,16.2
New Mexico,2023,52,12.1
New York - Albany,2023,52,7.2
Tennessee,2023,52,7.6
Colorado,2023,52,6.3
Utah,2023,52,7.8
Maryland,2023,52,10.4
Minnesota,2023,52,5.4
Michigan,2023,52,6.5
New York - Rochester,2023,52,13.5
North Carolina,2023,52,19.2
Ohio,2023,52,6.3
Oregon,2023,52,2.7
Connecticut,2024,1,8.7
California,2024,1,5.3
Georgia,2024,1,10.7
New Mexico,2024,1,10.2
New York - Albany,2024,1,4.5
Tennessee,2024,1,5.9
Colorado,2024,1,5.5
Utah,2024,1,7.7
Maryland,2024,1,7.4
Minnesota,2024,1,3.8
Michigan,2024,1,3.6
New York - Rochester,2024,1,10.1
North Carolina,2024,1,15.5
Ohio,2024,1,5.1
Oregon,2024,1,4.4
Connecticut,2024,2,5.8
California,2024,2,3
Georgia,2024,2,7.7
New Mexico,2024,2,7.8
New York - Albany,2024,2,5.7
Tennessee,2024,2,6
Colorado,2024,2,5.8
Utah,2024,2,6
Maryland,2024,2,5.7
Minnesota,2024,2,3.9
Michigan,2024,2,3.1
New York - Rochester,2024,2,6.9
North Carolina,2024,2,8.4
Ohio,2024,2,5.1
Oregon,2024,2,2.6
Connecticut,2024,3,4.8
California,2024,3,2.8
Georgia,2024,3,6.6
New Mexico,2024,3,4.4
New York - Albany,2024,3,3
Tennessee,2024,3,3.3
Colorado,2024,3,4.3
Utah,2024,3,4.3
Maryland,2024,3,4.3
Minnesota,2024,3,3.6
Michigan,2024,3,2.1
New York - Rochester,2024,3,4.9
North Carolina,2024,3,5.6
Ohio,2024,3,4.8
Oregon,2024,3,2.3
Connecticut,2024,4,6.4
California,2024,4,1.8
Georgia,2024,4,5.6
New Mexico,2024,4,3.4
New York - Albany,2024,4,4.5
Tennessee,2024,4,2.6
Colorado,2024,4,4.1
Utah,2024,4,3.5
Maryland,2024,4,3.5
Minnesota,2024,4,4.3
Michigan,2024,4,3.4
New York - Rochester,2024,4,3.7
North Carolina,2024,4,5.1
Ohio,2024,4,5.5
Oregon,2024,4,2.4
Connecticut,2024,5,5.7
California,2024,5,1.4
Georgia,2024,5,4.2
New Mexico,2024,5,3.3
New York - Albany,2024,5,7.2
Tennessee,2024,5,2.6
Colorado,2024,5,3.3
Utah,2024,5,2.7
Maryland,2024,5,2.9
Minnesota,2024,5,4
Michigan,2024,5,4.1
New York - Rochester,2024,5,2.7
North Carolina,2024,5,4.5
Ohio,2024,5,5.3
Oregon,2024,5,1.7
Connecticut,2024,6,7.1
California,2024,6,1.3
Georgia,2024,6,3.6
New Mexico,2024,6,3
New York - Albany,2024,6,5.9
Tennessee,2024,6,3.1
Colorado,2024,6,2.9
Utah,2024,6,1.5
Maryland,2024,6,3.6
Minnesota,2024,6,4.5
Michigan,2024,6,4.5
New York - Rochester,2024,6,3.6
North Carolina,2024,6,3.3
Ohio,2024,6,5.4
Oregon,2024,6,2
Connecticut,2024,7,7
California,2024,7,1
Georgia,2024,7,3.1
New Mexico,2024,7,2.6
New York - Albany,2024,7,5.1
Tennessee,2024,7,3.3
Colorado,2024,7,2.4
Utah,2024,7,2.1
Maryland,2024,7,4.3
Minnesota,2024,7,3.5
Michigan,2024,7,5.7
New York - Rochester,2024,7,3.6
North Carolina,2024,7,3.8
Ohio,2024,7,5.5
Oregon,2024,7,1.5
Connecticut,2024,8,8.6
California,2024,8,1
Georgia,2024,8,2.2
New Mexico,2024,8,2.3
New York - Albany,2024,8,5.6
Tennessee,2024,8,3.5
Colorado,2024,8,2.5
Utah,2024,8,1.7
Maryland,2024,8,4.2
Minnesota,2024,8,3.5
Michigan,2024,8,6.7
New York - Rochester,2024,8,5.5
North Carolina,2024,8,2.3
Ohio,2024,8,5.5
Oregon,2024,8,1.5
Connecticut,2024,9,7.2
California,2024,9,0.9
Georgia,2024,9,2.1
New Mexico,2024,9,2.6
New York - Albany,2024,9,6.3
Tennessee,2024,9,2.7
Colorado,2024,9,1.5
Utah,2024,9,1.6
Maryland,2024,9,4.4
Minnesota,2024,9,4.4
Michigan,2024,9,9.9
New York - Rochester,2024,9,4.4
North Carolina,2024,9,2.5
Ohio,2024,9,5.3
Oregon,2024,9,1.1
Connecticut,2024,10,6.2
California,2024,10,0.7
Georgia,2024,10,1.7
New Mexico,2024,10,2.8
New York - Albany,2024,10,3.5
Tennessee,2024,10,2.4
Colorado,2024,10,1.6
Utah,2024,10,1.3
Maryland,2024,10,4.3
Minnesota,2024,10,3.5
Michigan,2024,10,7.1
New York - Rochester,2024,10,3.8
North Carolina,2024,10,1.9
Ohio,2024,10,3.7
Oregon,2024,10,0.8
Connecticut,2024,11,3.9
California,2024,11,0.7
Georgia,2024,11,1.1
New Mexico,2024,11,2.1
New York - Albany,2024,11,2.8
Tennessee,2024,11,1.6
Colorado,2024,11,1.8
Utah,2024,11,1
Maryland,2024,11,2.1
Minnesota,2024,11,3.9
Michigan,2024,11,6.5
New York - Rochester,2024,11,3.7
North Carolina,2024,11,1.3
Ohio,2024,11,2.4
Oregon,2024,11,1
Connecticut,2024,12,3.6
California,2024,12,0.6
Georgia,2024,12,1
New Mexico,2024,12,2.4
New York - Albany,2024,12,2.5
Tennessee,2024,12,1.3
Colorado,2024,12,1.8
Utah,2024,12,1.2
Maryland,2024,12,2.3
Minnesota,2024,12,2.9
Michigan,2024,12,4.5
New York - Rochester,2024,12,2.6
North Carolina,2024,12,1
Ohio,2024,12,1.9
Oregon,2024,12,1.4
Connecticut,2024,13,4.5
California,2024,13,0.8
Georgia,2024,13,0.8
New Mexico,2024,13,1.5
New York - Albany,2024,13,3.1
Tennessee,2024,13,1
Colorado,2024,13,1.1
Utah,2024,13,0.7
Maryland,2024,13,2.9
Minnesota,2024,13,2.6
Michigan,2024,13,4.1
New York - Rochester,2024,13,2.6
North Carolina,2024,13,1.6
Ohio,2024,13,1.4
Oregon,2024,13,1.2
Connecticut,2024,14,3.1
California,2024,14,0.5
Georgia,2024,14,0.6
New Mexico,2024,14,1.6
New York - Albany,2024,14,4.6
Tennessee,2024,14,1.1
Colorado,2024,14,1.2
Utah,2024,14,0.6
Maryland,2024,14,2.4
Minnesota,2024,14,2.6
Michigan,2024,14,4.1
New York - Rochester,2024,14,3
North Carolina,2024,14,0.7
Ohio,2024,14,1.5
Oregon,2024,14,1.2
Connecticut,2024,15,3.1
California,2024,15,0.6
Georgia,2024,15,0.5
New Mexico,2024,15,0.8
New York - Albany,2024,15,3.6
Tennessee,2024,15,1.3
Colorado,2024,15,1
Utah,2024,15,0.4
Maryland,2024,15,2
Minnesota,2024,15,1.7
Michigan,2024,15,2
New York - Rochester,2024,15,2.8
North Carolina,2024,15,0.5
Ohio,2024,15,0.6
Oregon,2024,15,0.6
Connecticut,2024,16,4.3
California,2024,16,0.8
Georgia,2024,16,0.3
New Mexico,2024,16,1.2
New York - Albany,2024,16,1.4
Tennessee,2024,16,0.7
Colorado,2024,16,0.8
Utah,2024,16,0.5
Maryland,2024,16,1.1
Minnesota,2024,16,1
Michigan,2024,16,1
New York - Rochester,2024,16,1.2
North Carolina,2024,16,0.6
Ohio,2024,16,0.3
Oregon,2024,16,0.7
Connecticut,2024,17,3.1
California,2024,17,0.7
Georgia,2024,17,0.2
New Mexico,2024,17,0.7
New York - Albany,2024,17,1.1
Tennessee,2024,17,0.7
Colorado,2024,17,0.7
Utah,2024,17,0.3
Maryland,2024,17,0.4
Minnesota,2024,17,0.8
Michigan,2024,17,0.9
New York - Rochester,2024,17,1.1
North Carolina,2024,17,0.6
Ohio,2024,17,0.3
Oregon,2024,17,0.4
Connecticut,2024,18,1.2
California,2024,18,0.6
Georgia,2024,18,0.1
New Mexico,2024,18,0.9
New York - Albany,2024,18,0.6
Tennessee,2024,18,0.2
Colorado,2024,18,0.5
Utah,2024,18,0.2
Maryland,2024,18,0.5
Minnesota,2024,18,0.5
Michigan,2024,18,0.7
New York - Rochester,2024,18,1.5
North Carolina,2024,18,0.4
Ohio,2024,18,0.3
Oregon,2024,18,0.1
Connecticut,2024,19,0.8
California,2024,19,0.5
Georgia,2024,19,0.3
New Mexico,2024,19,0.5
New York - Albany,2024,19,0.4
Tennessee,2024,19,0.2
Colorado,2024,19,0.5
Utah,2024,19,0.3
Maryland,2024,19,0.3
Minnesota,2024,19,0.3
Michigan,2024,19,0.2
New York - Rochester,2024,19,0.6
North Carolina,2024,19,0
Ohio,2024,19,0.3
Oregon,2024,19,0.6
Connecticut,2024,20,0.4
California,2024,20,0.5
Georgia,2024,20,0.2
New Mexico,2024,20,0.9
New York - Albany,2024,20,0.2
Tennessee,2024,20,0.2
Colorado,2024,20,0.5
Utah,2024,20,0.3
Maryland,2024,20,0.2
Minnesota,2024,20,0.1
Michigan,2024,20,0.1
New York - Rochester,2024,20,0.3
North Carolina,2024,20,0.2
Ohio,2024,20,0
Oregon,2024,20,0.7
Connecticut,2024,21,0.5
California,2024,21,0.4
Georgia,2024,21,0.1
New Mexico,2024,21,1.2
New York - Albany,2024,21,0.3
Tennessee,2024,21,0.3
Colorado,2024,21,0.3
Utah,2024,21,0.2
Maryland,2024,21,0.2
Minnesota,2024,21,0
Michigan,2024,21,0.2
New York - Rochester,2024,21,0.4
North Carolina,2024,21,0.2
Ohio,2024,21,0.1
Oregon,2024,21,0.3
Connecticut,2024,22,0.4
California,2024,22,0.6
Georgia,2024,22,0.3
New Mexico,2024,22,0.2
New York - Albany,2024,22,0.3
Tennessee,2024,22,0.1
Colorado,2024,22,0.3
Utah,2024,22,0.4
Maryland,2024,22,0.1
Minnesota,2024,22,0.1
Michigan,2024,22,0.2
New York - Rochester,2024,22,0
North Carolina,2024,22,0.4
Ohio,2024,22,0
Oregon,2024,22,0.7
Connecticut,2024,23,0
California,2024,23,0.5
Georgia,2024,23,0.2
New Mexico,2024,23,0.8
New York - Albany,2024,23,0.2
Tennessee,2024,23,0
Colorado,2024,23,0.1
Utah,2024,23,0.3
Maryland,2024,23,0
Minnesota,2024,23,0.1
Michigan,2024,23,0.2
New York - Rochester,2024,23,0.1
North Carolina,2024,23,0.3
Ohio,2024,23,0.1
Oregon,2024,23,0.4
Connecticut,2024,24,0.1
California,2024,24,0.3
Georgia,2024,24,0.2
New Mexico,2024,24,0.2
New York - Albany,2024,24,0
Tennessee,2024,24,0.4
Colorado,2024,24,0
Utah,2024,24,0.2
Maryland,2024,24,0.3
Minnesota,2024,24,0.1
Michigan,2024,24,0.1
New York - Rochester,2024,24,0.2
North Carolina,2024,24,0
Ohio,2024,24,0
Oregon,2024,24,0.2
Connecticut,2024,25,0.1
California,2024,25,0.5
Georgia,2024,25,0.2
Ohio,2024,25,0
New Mexico,2024,25,0.1
New York - Albany,2024,25,0
Tennessee,2024,25,0.1
Colorado,2024,25,0.1
Utah,2024,25,0.2
Maryland,2024,25,0.1
Minnesota,2024,25,0.2
Michigan,2024,25,0.1
New York - Rochester,2024,25,0.3
North Carolina,2024,25,0.3
Oregon,2024,25,0.6
Connecticut,2024,26,0.3
California,2024,26,0.4
Georgia,2024,26,0.1
Ohio,2024,26,0
New Mexico,2024,26,0.1
New York - Albany,2024,26,0
Tennessee,2024,26,0.2
Colorado,2024,26,0.1
Utah,2024,26,0.1
Maryland,2024,26,0.1
Minnesota,2024,26,0.1
Michigan,2024,26,0.1
New York - Rochester,2024,26,0.3
North Carolina,2024,26,0.1
Oregon,2024,26,0.2
Connecticut,2024,27,0.2
California,2024,27,0.5
Georgia,2024,27,0.1
Ohio,2024,27,0
New Mexico,2024,27,0.2
New York - Albany,2024,27,0
Tennessee,2024,27,0.2
Colorado,2024,27,0.1
Utah,2024,27,0.1
Maryland,2024,27,0.1
Minnesota,2024,27,0.1
Michigan,2024,27,0.2
New York - Rochester,2024,27,0
North Carolina,2024,27,0
Oregon,2024,27,0.4
Connecticut,2024,28,0.2
California,2024,28,0.4
Georgia,2024,28,0.1
Ohio,2024,28,0.1
New Mexico,2024,28,0.1
New York - Albany,2024,28,0
Tennessee,2024,28,0.4
Colorado,2024,28,0.1
Utah,2024,28,0
Maryland,2024,28,0.1
Minnesota,2024,28,0.2
Michigan,2024,28,0.1
New York - Rochester,2024,28,0.2
North Carolina,2024,28,0.2
Oregon,2024,28,0.3
Connecticut,2024,29,0
California,2024,29,0.2
Georgia,2024,29,0.2
Minnesota,2024,29,0
Ohio,2024,29,0.2
Maryland,2024,29,0
New York - Albany,2024,29,0
Tennessee,2024,29,0.2
Colorado,2024,29,0
Utah,2024,29,0.1
Michigan,2024,29,0.1
New Mexico,2024,29,0.1
New York - Rochester,2024,29,0.3
North Carolina,2024,29,0.2
Oregon,2024,29,0.2
Georgia,2024,30,0.1
New York - Albany,2024,30,0.2
Colorado,2024,30,0.1
Minnesota,2024,30,0.1
Oregon,2024,30,0.1
Maryland,2024,30,0.1
Connecticut,2024,30,0.1
California,2024,30,0.1
New York - Rochester,2024,30,0
Utah,2024,30,0.1
Michigan,2024,30,0.2
New Mexico,2024,30,0
North Carolina,2024,30,0
Ohio,2024,30,0
Tennessee,2024,30,0.1
Georgia,2024,31,0
New York - Albany,2024,31,0
Colorado,2024,31,0.1
Minnesota,2024,31,0
Oregon,2024,31,0
Maryland,2024,31,0.1
Connecticut,2024,31,0
California,2024,31,0.1
New York - Rochester,2024,31,0
Utah,2024,31,0.1
Michigan,2024,31,0.2
New Mexico,2024,31,0
North Carolina,2024,31,0.2
Ohio,2024,31,0
Tennessee,2024,31,0.1
Georgia,2024,32,0.1
New York - Albany,2024,32,0.1
Colorado,2024,32,0.1
Minnesota,2024,32,0.1
Oregon,2024,32,0.2
Maryland,2024,32,0
Connecticut,2024,32,0.2
California,2024,32,0.1
New York - Rochester,2024,32,0
Utah,2024,32,0.3
Michigan,2024,32,0.1
New Mexico,2024,32,0.2
North Carolina,2024,32,0
Ohio,2024,32,0
Tennessee,2024,32,0.2
Georgia,2024,33,0.1
New York - Albany,2024,33,0
Colorado,2024,33,0
Minnesota,2024,33,0
Oregon,2024,33,0.1
Maryland,2024,33,0.1
Connecticut,2024,33,0.2
California,2024,33,0.3
New York - Rochester,2024,33,0
Utah,2024,33,0.2
Michigan,2024,33,0.1
New Mexico,2024,33,0.1
North Carolina,2024,33,0.1
Ohio,2024,33,0
Tennessee,2024,33,0.2
Georgia,2024,34,0
New York - Albany,2024,34,0.1
Colorado,2024,34,0.1
Minnesota,2024,34,0
Oregon,2024,34,0
Maryland,2024,34,0.1
Connecticut,2024,34,0.1
California,2024,34,0.1
New York - Rochester,2024,34,0
Utah,2024,34,0
Michigan,2024,34,0.1
New Mexico,2024,34,0.1
North Carolina,2024,34,0.1
Ohio,2024,34,0.1
Tennessee,2024,34,0.1
Georgia,2024,35,0.1
New York - Albany,2024,35,0
Colorado,2024,35,0
Minnesota,2024,35,0.1
Oregon,2024,35,0.1
Maryland,2024,35,0.1
Connecticut,2024,35,0.1
California,2024,35,0.2
New York - Rochester,2024,35,0
Utah,2024,35,0.1
Michigan,2024,35,0.2
New Mexico,2024,35,0
North Carolina,2024,35,0.3
Ohio,2024,35,0
Tennessee,2024,35,0.3
Georgia,2024,36,0.1
New York - Albany,2024,36,0.2
Colorado,2024,36,0
Minnesota,2024,36,0
Oregon,2024,36,0.1
Maryland,2024,36,0.1
Connecticut,2024,36,0.2
California,2024,36,0.1
New York - Rochester,2024,36,0
Utah,2024,36,0.1
Michigan,2024,36,0.2
New Mexico,2024,36,0.2
North Carolina,2024,36,0.2
Ohio,2024,36,0.1
Tennessee,2024,36,0.2
Georgia,2024,37,0
New York - Albany,2024,37,0.1
Colorado,2024,37,0
Minnesota,2024,37,0.1
Oregon,2024,37,0
Maryland,2024,37,0.1
Connecticut,2024,37,0.1
California,2024,37,0.1
New York - Rochester,2024,37,0.2
Utah,2024,37,0
Michigan,2024,37,0
New Mexico,2024,37,0.3
North Carolina,2024,37,0.2
Ohio,2024,37,0.2
Tennessee,2024,37,0.1
Georgia,2024,38,0
New York - Albany,2024,38,0.1
Colorado,2024,38,0
Minnesota,2024,38,0.1
Oregon,2024,38,0.1
Maryland,2024,38,0.1
Connecticut,2024,38,0.2
California,2024,38,0.2
New York - Rochester,2024,38,0
Utah,2024,38,0.1
Michigan,2024,38,0.1
New Mexico,2024,38,0.2
North Carolina,2024,38,0.2
Ohio,2024,38,0.2
Tennessee,2024,38,0.2
Georgia,2024,39,0.2
New York - Albany,2024,39,0
Colorado,2024,39,0.1
Minnesota,2024,39,0.1
Oregon,2024,39,0.1
Maryland,2024,39,0
Connecticut,2024,39,0
California,2024,39,0.2
New York - Rochester,2024,39,0.2
Utah,2024,39,0
Michigan,2024,39,0.1
New Mexico,2024,39,0.2
North Carolina,2024,39,0.1
Ohio,2024,39,0.1
Tennessee,2024,39,0.2
