CATCHMENT,NETWORK,YEAR,YEAR,WEEK,AGE CATEGORY,SEX CATEGORY,RACE CATEGORY,VIRUS TYPE CATEGORY,CUMULATIVE RATE,WEEKLY RATE,AGE ADJUSTED CUMULATIVE RATE,AGE ADJUSTED WEEKLY RATE 
Tennessee,EIP,2024-25,2025,10,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,10,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,10,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,11,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,12,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,13,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,14,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,15,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,16,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,17,75-84 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,1.3,1.3,null,null
Colorado,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Maryland,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Ohio,IHSP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,40,>= 85,Overall,Overall,Overall,0,0,null,null
North Carolina,IHSP,2024-25,2024,40,>= 85,Overall,Overall,Overall,9.7,9.7,null,null
Utah,IHSP,2024-25,2024,40,>= 85,Overall,Overall,Overall,8,8,null,null
New York - Rochester,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Ohio,IHSP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Maryland,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,2.7,1.3,null,null
Utah,IHSP,2024-25,2024,41,>= 85,Overall,Overall,Overall,8,0,null,null
North Carolina,IHSP,2024-25,2024,41,>= 85,Overall,Overall,Overall,9.7,0,null,null
Oregon,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,41,>= 85,Overall,Overall,Overall,8.4,8.4,null,null
California,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,2.7,0,null,null
Colorado,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,3.6,3.6,null,null
Maryland,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,2,2,null,null
Georgia,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
Ohio,IHSP,2024-25,2024,42,>= 85,Overall,Overall,Overall,3.4,3.4,null,null
New York - Rochester,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,16.7,8.4,null,null
Oregon,EIP,2024-25,2024,42,>= 85,Overall,Overall,Overall,0,0,null,null
North Carolina,IHSP,2024-25,2024,42,>= 85,Overall,Overall,Overall,9.7,0,null,null
Utah,IHSP,2024-25,2024,42,>= 85,Overall,Overall,Overall,8,0,null,null
New York - Rochester,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
Ohio,IHSP,2024-25,2024,43,>= 85,Overall,Overall,Overall,6.7,3.4,null,null
Minnesota,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
Maryland,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,2,0,null,null
Connecticut,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,7.2,3.6,null,null
Colorado,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,2.7,0,null,null
Utah,IHSP,2024-25,2024,43,>= 85,Overall,Overall,Overall,8,0,null,null
North Carolina,IHSP,2024-25,2024,43,>= 85,Overall,Overall,Overall,9.7,0,null,null
Oregon,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,43,>= 85,Overall,Overall,Overall,20.9,4.2,null,null
California,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,44,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,45,>= 85,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,46,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,47,>= 85,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,48,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,49,>= 85,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,49,>= 85,Overall,Overall,Overall,null,null,null,null
